"index","x","y","expected value"
"9646","2.665581","0.458238","0.820205"
"9647","2.675537","0.449366","0.820166"
"9648","2.750296","0.381388","0.820121"
"9649","2.750296","0.381388","0.820075"
"9650","2.750296","0.381388","0.820030"
"9651","2.667434","0.456590","0.819992"
"9652","2.684911","0.440972","0.819953"
"9653","2.567058","0.543444","0.819924"
"9654","2.777714","0.355902","0.819876"
"9655","2.777714","0.355902","0.819828"
"9656","2.894032","0.245040","0.819769"
"9657","2.894032","0.245040","0.819709"
"9658","2.801340","0.333725","0.819659"
"9659","2.842101","0.295035","0.819604"
"9660","2.818064","0.317914","0.819552"
"9661","2.780546","0.353253","0.819504"
"9662","2.677437","0.447668","0.819466"
"9663","2.570689","0.540393","0.819437"
"9664","2.537867","0.567713","0.819411"
"9665","2.513849","0.587320","0.819387"
"9666","2.544048","0.562614","0.819360"
"9667","2.536409","0.568913","0.819334"
"9668","2.602036","0.513756","0.819302"
"9669","2.556304","0.552440","0.819275"
"9670","2.663314","0.460252","0.819238"
"9671","2.726059","0.403678","0.819195"
"9672","2.713127","0.415476","0.819153"
"9673","2.701258","0.426243","0.819113"
"9674","2.871318","0.266996","0.819055"
"9675","2.980640","0.160258","0.818987"
"9676","2.980640","0.160258","0.818919"
"9677","2.921938","0.217893","0.818857"
"9678","2.999141","0.141971","0.818787"
"9679","2.875718","0.262753","0.818730"
"9680","2.875718","0.262753","0.818672"
"9681","2.706013","0.421936","0.818631"
"9682","2.440832","0.644799","0.818613"
"9683","2.349798","0.711615","0.818602"
"9684","2.471680","0.620917","0.818582"
"9685","2.406977","0.670302","0.818567"
"9686","2.273464","0.763121","0.818561"
"9687","2.176862","0.821895","0.818561"
"9688","2.123963","0.850865","0.818565"
"9689","2.035563","0.893926","0.818572"
"9690","2.048640","0.887989","0.818579"
"9691","1.972610","0.920353","0.818590"
"9692","2.008472","0.905739","0.818599"
"9693","2.138457","0.843161","0.818601"
"9694","2.034847","0.894247","0.818609"
"9695","2.212660","0.800981","0.818607"
"9696","2.180164","0.820010","0.818608"
"9697","2.306677","0.741240","0.818600"
"9698","2.325026","0.728799","0.818590"
"9699","2.241399","0.783447","0.818587"
"9700","2.323257","0.730009","0.818578"
"9701","2.482274","0.612579","0.818556"
"9702","2.381510","0.688982","0.818543"
"9703","2.512014","0.588804","0.818519"
"9704","2.515665","0.585849","0.818496"
"9705","2.525585","0.577781","0.818471"
"9706","2.472426","0.620332","0.818450"
"9707","2.495660","0.601943","0.818428"
"9708","2.472166","0.620536","0.818408"
"9709","2.492628","0.604362","0.818386"
"9710","2.622322","0.496247","0.818352"
"9711","2.733847","0.396540","0.818309"
"9712","2.733847","0.396540","0.818266"
"9713","2.906858","0.232584","0.818205"
"9714","2.876823","0.261687","0.818148"
"9715","2.800067","0.334925","0.818098"
"9716","2.825335","0.311012","0.818046"
"9717","2.825335","0.311012","0.817994"
"9718","2.872859","0.265511","0.817937"
"9719","2.885337","0.253460","0.817879"
"9720","2.868371","0.269835","0.817823"
"9721","2.933090","0.206995","0.817760"
"9722","2.781358","0.352494","0.817712"
"9723","2.709302","0.418952","0.817671"
"9724","2.709302","0.418952","0.817630"
"9725","2.786678","0.347511","0.817582"
"9726","2.863901","0.274136","0.817526"
"9727","2.817901","0.318069","0.817474"
"9728","2.809727","0.325807","0.817424"
"9729","2.825524","0.310833","0.817372"
"9730","2.953989","0.186505","0.817307"
"9731","2.955392","0.185126","0.817242"
"9732","2.955392","0.185126","0.817177"
"9733","2.891786","0.247217","0.817119"
"9734","2.891786","0.247217","0.817060"
"9735","2.929968","0.210049","0.816998"
"9736","3.072558","0.068980","0.816921"
"9737","3.072558","0.068980","0.816844"
"9738","3.072558","0.068980","0.816767"
"9739","3.108356","0.033231","0.816687"
"9740","3.108356","0.033231","0.816606"
"9741","3.108356","0.033231","0.816526"
"9742","3.108356","0.033231","0.816446"
"9743","3.108356","0.033231","0.816365"
"9744","3.108356","0.033231","0.816285"
"9745","3.108356","0.033231","0.816204"
"9746","2.988501","0.152495","0.816136"
"9747","2.924540","0.215353","0.816075"
"9748","2.924540","0.215353","0.816013"
"9749","2.924540","0.215353","0.815951"
"9750","2.817044","0.318881","0.815901"
"9751","2.902952","0.236382","0.815841"
"9752","2.882288","0.256408","0.815784"
"9753","2.872660","0.265703","0.815727"
"9754","2.870183","0.268090","0.815671"
"9755","2.636408","0.483969","0.815637"
"9756","2.636408","0.483969","0.815603"
"9757","2.530682","0.573614","0.815578"
"9758","2.572043","0.539253","0.815550"
"9759","2.538966","0.566809","0.815525"
"9760","2.567294","0.543246","0.815497"
"9761","2.448062","0.639256","0.815479"
"9762","2.580247","0.532326","0.815450"
"9763","2.638510","0.482129","0.815416"
"9764","2.648874","0.473023","0.815380"
"9765","2.744982","0.386294","0.815337"
"9766","2.755442","0.376625","0.815292"
"9767","2.730960","0.399190","0.815249"
"9768","2.730960","0.399190","0.815206"
"9769","2.760582","0.371859","0.815161"
"9770","2.769498","0.363567","0.815115"
"9771","2.799340","0.335609","0.815066"
"9772","2.913865","0.225765","0.815005"
"9773","2.955154","0.185361","0.814941"
"9774","2.984330","0.156615","0.814874"
"9775","2.967319","0.173393","0.814808"
"9776","3.069652","0.071879","0.814732"
"9777","2.935493","0.204643","0.814670"
"9778","2.935493","0.204643","0.814607"
"9779","2.795116","0.339586","0.814559"
"9780","2.752773","0.379096","0.814514"
"9781","2.658560","0.464467","0.814479"
"9782","2.535066","0.570017","0.814454"
"9783","2.758505","0.373786","0.814408"
"9784","2.689612","0.436748","0.814370"
"9785","2.734087","0.396320","0.814327"
"9786","2.666576","0.457353","0.814291"
"9787","2.516199","0.585416","0.814267"
"9788","2.694593","0.432262","0.814228"
"9789","2.558631","0.550499","0.814201"
"9790","2.693950","0.432842","0.814162"
"9791","2.727139","0.402690","0.814120"
"9792","2.665416","0.458384","0.814084"
"9793","2.597527","0.517619","0.814054"
"9794","2.734116","0.396294","0.814011"
"9795","2.734116","0.396294","0.813968"
"9796","2.648406","0.473436","0.813934"
"9797","2.760933","0.371533","0.813888"
"9798","2.760933","0.371533","0.813843"
"9799","2.795980","0.338773","0.813795"
"9800","2.795980","0.338773","0.813746"
"9801","2.794601","0.340071","0.813698"
"9802","2.828944","0.307580","0.813646"
"9803","2.808108","0.327337","0.813597"
"9804","2.898637","0.240573","0.813538"
"9805","2.965397","0.175286","0.813473"
"9806","2.958257","0.182311","0.813409"
"9807","2.948846","0.191556","0.813346"
"9808","2.878076","0.260478","0.813289"
"9809","2.878722","0.259854","0.813233"
"9810","2.933422","0.206671","0.813171"
"9811","2.901529","0.237764","0.813112"
"9812","2.833838","0.302919","0.813060"
"9813","2.877683","0.260857","0.813004"
"9814","2.954381","0.186120","0.812940"
"9815","2.962713","0.177927","0.812876"
"9816","2.927857","0.212112","0.812814"
"9817","2.865990","0.272127","0.812759"
"9818","2.767938","0.365020","0.812714"
"9819","2.754913","0.377115","0.812669"
"9820","2.866981","0.271173","0.812614"
"9821","2.799346","0.335604","0.812566"
"9822","2.888833","0.250077","0.812508"
"9823","2.913425","0.226193","0.812449"
"9824","2.787682","0.346569","0.812401"
"9825","2.863589","0.274436","0.812346"
"9826","2.944299","0.196017","0.812284"
"9827","3.051539","0.089932","0.812210"
"9828","3.051539","0.089932","0.812137"
"9829","3.017505","0.123769","0.812067"
"9830","3.033914","0.107471","0.811995"
"9831","3.068269","0.073257","0.811920"
"9832","3.015096","0.126160","0.811850"
"9833","3.015096","0.126160","0.811780"
"9834","2.844965","0.292296","0.811728"
"9835","2.844849","0.292407","0.811675"
"9836","2.768656","0.364352","0.811629"
"9837","2.768656","0.364352","0.811584"
"9838","2.723495","0.406023","0.811543"
"9839","2.773871","0.359490","0.811497"
"9840","2.773871","0.359490","0.811451"
"9841","2.693547","0.433205","0.811412"
"9842","2.514037","0.587168","0.811389"
"9843","2.513520","0.587587","0.811367"
"9844","2.530733","0.573572","0.811342"
"9845","2.495866","0.601779","0.811321"
"9846","2.521608","0.581023","0.811298"
"9847","2.524967","0.578286","0.811274"
"9848","2.576400","0.535578","0.811246"
"9849","2.534250","0.570688","0.811222"
"9850","2.550327","0.557412","0.811196"
"9851","2.567908","0.542731","0.811169"
"9852","2.570826","0.540277","0.811141"
"9853","2.630267","0.489334","0.811108"
"9854","2.760515","0.371921","0.811064"
"9855","2.700803","0.426654","0.811025"
"9856","2.685447","0.440492","0.810987"
"9857","2.685447","0.440492","0.810950"
"9858","2.722667","0.406779","0.810909"
"9859","2.817408","0.318536","0.810859"
"9860","2.610151","0.506776","0.810828"
"9861","2.501016","0.597658","0.810806"
"9862","2.344281","0.715480","0.810797"
"9863","2.373137","0.695026","0.810785"
"9864","2.427757","0.654738","0.810769"
"9865","2.299844","0.745809","0.810763"
"9866","2.351294","0.710564","0.810752"
"9867","2.462315","0.628231","0.810734"
"9868","2.328043","0.726730","0.810725"
"9869","2.512631","0.588305","0.810703"
"9870","2.393500","0.680242","0.810690"
"9871","2.393500","0.680242","0.810677"
"9872","2.291112","0.751597","0.810671"
"9873","2.291112","0.751597","0.810665"
"9874","2.288221","0.753501","0.810659"
"9875","2.354832","0.708070","0.810648"
"9876","2.280045","0.758852","0.810643"
"9877","2.220321","0.796371","0.810642"
"9878","2.231452","0.789590","0.810640"
"9879","2.218620","0.797399","0.810638"
"9880","2.205225","0.805411","0.810638"
"9881","2.279624","0.759125","0.810633"
"9882","2.261759","0.770633","0.810629"
"9883","2.308325","0.740133","0.810622"
"9884","2.326881","0.727527","0.810613"
"9885","2.325743","0.728308","0.810605"
"9886","2.396344","0.678154","0.810591"
"9887","2.246671","0.780160","0.810588"
"9888","2.159170","0.831844","0.810590"
"9889","1.965264","0.923201","0.810602"
"9890","1.965264","0.923201","0.810613"
"9891","2.188818","0.815026","0.810614"
"9892","2.248677","0.778904","0.810610"
"9893","2.190980","0.813772","0.810611"
"9894","2.159713","0.831543","0.810613"
"9895","2.126913","0.849311","0.810617"
"9896","2.116580","0.854721","0.810621"
"9897","2.099170","0.863628","0.810627"
"9898","1.995414","0.911196","0.810637"
"9899","1.995414","0.911196","0.810647"
"9900","1.942786","0.931606","0.810659"
"9901","1.942786","0.931606","0.810671"
"9902","1.942769","0.931612","0.810683"
"9903","1.964889","0.923345","0.810695"
"9904","2.025851","0.898237","0.810704"
"9905","2.024777","0.898709","0.810713"
"9906","1.986156","0.914971","0.810723"
"9907","1.830297","0.966518","0.810739"
"9908","1.642853","0.997405","0.810758"
"9909","1.566687","0.999992","0.810777"
"9910","1.380076","0.981868","0.810794"
"9911","1.401593","0.985719","0.810812"
"9912","1.429917","0.990093","0.810830"
"9913","1.451813","0.992930","0.810848"
"9914","1.516561","0.998530","0.810867"
"9915","1.481585","0.996023","0.810886"
"9916","1.453511","0.993130","0.810904"
"9917","1.280093","0.958043","0.810919"
"9918","1.298447","0.963142","0.810934"
"9919","1.356345","0.977093","0.810951"
"9920","1.374159","0.980729","0.810968"
"9921","1.471750","0.995099","0.810987"
"9922","1.385187","0.982824","0.811004"
"9923","1.356725","0.977174","0.811021"
"9924","1.212704","0.936567","0.811033"
"9925","1.262697","0.952912","0.811048"
"9926","1.273411","0.956106","0.811062"
"9927","1.105966","0.893898","0.811071"
"9928","0.970646","0.825251","0.811072"
"9929","0.969514","0.824611","0.811073"
"9930","0.862139","0.759236","0.811068"
"9931","0.811345","0.725214","0.811060"
"9932","0.911963","0.790707","0.811058"
"9933","0.810703","0.724772","0.811049"
"9934","0.857846","0.756436","0.811043"
"9935","0.857846","0.756436","0.811038"
"9936","0.634368","0.592669","0.811016"
"9937","0.655347","0.609434","0.810996"
"9938","0.567972","0.537924","0.810968"
"9939","0.595615","0.561018","0.810943"
"9940","0.742559","0.676175","0.810929"
"9941","0.705089","0.648102","0.810913"
"9942","0.671880","0.622458","0.810894"
"9943","0.667006","0.618637","0.810875"
"9944","0.588903","0.555449","0.810849"
"9945","0.639447","0.596752","0.810827"
"9946","0.583077","0.550595","0.810801"
"9947","0.583077","0.550595","0.810775"
"9948","0.760102","0.688995","0.810763"
"9949","0.726485","0.664246","0.810748"
"9950","0.715811","0.656230","0.810733"
"9951","0.685430","0.633006","0.810715"
"9952","0.650422","0.605522","0.810694"
"9953","0.595601","0.561007","0.810669"
"9954","0.676329","0.625934","0.810651"
"9955","0.806936","0.722171","0.810642"
"9956","0.830369","0.738181","0.810634"
"9957","0.752925","0.683776","0.810622"
"9958","0.880249","0.770897","0.810618"
"9959","0.891229","0.777845","0.810614"
"9960","1.043067","0.863953","0.810620"
"9961","1.084841","0.884229","0.810627"
"9962","1.346249","0.974895","0.810644"
"9963","1.529854","0.999162","0.810663"
"9964","1.550947","0.999803","0.810682"
"9965","1.654269","0.996518","0.810700"
"9966","1.499581","0.997465","0.810719"
"9967","1.450149","0.992731","0.810737"
"9968","1.449559","0.992660","0.810756"
"9969","1.432081","0.990394","0.810774"
"9970","1.662276","0.995819","0.810792"
"9971","1.731063","0.987185","0.810810"
"9972","1.759491","0.982250","0.810827"
"9973","1.805695","0.972538","0.810843"
"9974","1.822103","0.968588","0.810859"
"9975","1.725946","0.987988","0.810877"
"9976","1.901501","0.945814","0.810890"
"9977","1.901501","0.945814","0.810904"
"9978","1.964670","0.923429","0.810915"
"9979","1.998143","0.910069","0.810925"
"9980","1.986688","0.914756","0.810935"
"9981","1.890466","0.949339","0.810949"
"9982","2.062999","0.881294","0.810956"
"9983","1.997055","0.910519","0.810966"
"9984","1.999041","0.909696","0.810976"
"9985","1.902796","0.945392","0.810990"
"9986","1.902796","0.945392","0.811003"
"9987","2.050930","0.886933","0.811011"
"9988","2.136862","0.844017","0.811014"
"9989","2.197274","0.810098","0.811014"
"9990","2.174409","0.823290","0.811015"
"9991","2.053105","0.885926","0.811023"
"9992","1.827375","0.967264","0.811038"
"9993","1.685276","0.993454","0.811057"
"9994","1.856874","0.959358","0.811072"
"9995","1.852238","0.960656","0.811086"
"9996","1.832034","0.966071","0.811102"
"9997","1.971315","0.920859","0.811113"
"9998","1.811599","0.971147","0.811129"
"9999","1.856488","0.959467","0.811144"
"10000","1.984982","0.915444","0.811154"
"10001","2.080424","0.872926","0.811160"
"10002","1.892172","0.948802","0.811174"
"10003","1.830573","0.966447","0.811190"
"10004","1.793973","0.975199","0.811206"
"10005","1.732356","0.986978","0.811224"
"10006","1.759778","0.982196","0.811241"
"10007","1.768803","0.980461","0.811258"
"10008","1.902439","0.945509","0.811271"
"10009","2.017146","0.902029","0.811280"
"10010","1.928480","0.936710","0.811293"
"10011","1.950454","0.928791","0.811304"
"10012","1.894682","0.948006","0.811318"
"10013","1.941663","0.932014","0.811330"
"10014","2.034118","0.894573","0.811338"
"10015","2.130944","0.847177","0.811342"
"10016","2.308070","0.740304","0.811335"
"10017","2.320931","0.731597","0.811327"
"10018","2.320931","0.731597","0.811319"
"10019","2.361312","0.703479","0.811308"
"10020","2.221712","0.795529","0.811307"
"10021","2.131992","0.846619","0.811310"
"10022","2.064911","0.880389","0.811317"
"10023","2.070470","0.877739","0.811324"
"10024","2.013074","0.903779","0.811333"
"10025","2.007310","0.906231","0.811342"
"10026","1.989797","0.913496","0.811353"
"10027","2.035144","0.894114","0.811361"
"10028","2.054410","0.885321","0.811368"
"10029","2.116984","0.854511","0.811373"
"10030","2.013903","0.903424","0.811382"
"10031","1.998997","0.909714","0.811391"
"10032","1.892880","0.948578","0.811405"
"10033","1.744623","0.984930","0.811422"
"10034","1.699064","0.991785","0.811440"
"10035","1.752483","0.983540","0.811457"
"10036","1.722821","0.988467","0.811475"
"10037","1.651217","0.996768","0.811494"
"10038","1.726249","0.987942","0.811511"
"10039","1.831463","0.966218","0.811527"
"10040","1.545872","0.999689","0.811545"
"10041","1.577971","0.999974","0.811564"
"10042","1.498636","0.997398","0.811583"
"10043","1.403349","0.986013","0.811600"
"10044","1.314942","0.967447","0.811615"
"10045","1.150161","0.912830","0.811626"
"10046","1.094276","0.888596","0.811633"
"10047","1.047724","0.866288","0.811639"
"10048","1.047724","0.866288","0.811644"
"10049","1.182543","0.925572","0.811655"
"10050","1.283838","0.959109","0.811670"
"10051","1.287847","0.960236","0.811685"
"10052","1.256532","0.951024","0.811699"
"10053","1.407187","0.986646","0.811716"
"10054","1.333178","0.971901","0.811732"
"10055","1.391764","0.984016","0.811749"
"10056","1.522015","0.998810","0.811768"
"10057","1.537275","0.999438","0.811786"
"10058","1.536696","0.999419","0.811805"
"10059","1.519919","0.998706","0.811824"
"10060","1.653544","0.996578","0.811842"
"10061","1.550750","0.999799","0.811861"
"10062","1.438594","0.991274","0.811879"
"10063","1.594216","0.999726","0.811897"
"10064","1.486702","0.996466","0.811916"
"10065","1.586680","0.999874","0.811934"
"10066","1.600571","0.999557","0.811953"
"10067","1.639973","0.997608","0.811971"
"10068","1.633387","0.998042","0.811990"
"10069","1.662036","0.995841","0.812008"
"10070","1.749092","0.984147","0.812025"
